Name,Sex,Event,Equipment,Age,BodyweightKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg,Dots,Federation
Lifter 16732,M,SBD,Single-ply,60.0,82.5,131.1,,106.2,,140.3,USAPL
Lifter 16733,M,SBD,Raw,40.0,96.8,183.7,119.4,202.3,505.4,196.5,USPA
Lifter 16734,M,SBD,Raw,43.0,82.7,149.4,86.4,185.0,420.8,184.1,WRPF
Lifter 16735,F,SBD,Raw,33.0,59.8,73.5,44.4,67.7,185.6,103.6,IPF
Lifter 16736,F,SBD,Raw,37.0,62.9,54.2,38.5,94.8,187.5,100.7,WRPF
Lifter 16737,F,SBD,Raw,49.0,107.0,101.9,68.4,85.6,255.9,92.3,IPF
Lifter 16738,F,SBD,Multi-ply,56.0,49.8,55.1,33.8,71.9,160.8,102.9,WRPF
Lifter 16739,F,SBD,Raw,37.0,44.0,59.7,38.8,78.0,176.5,124.0,USAPL
Lifter 16740,F,SBD,Raw,53.0,44.0,36.3,28.6,47.0,111.9,78.6,USAPL
Lifter 16741,M,SBD,Single-ply,37.0,93.0,136.1,120.6,161.0,417.7,167.4,USPA
Lifter 16742,F,SBD,Raw,30.0,58.3,69.3,52.8,96.5,218.6,124.3,WRPF
Lifter 16743,M,SBD,Single-ply,,89.4,158.5,107.8,184.9,451.2,186.2,USAPL
Lifter 16744,M,SBD,Raw,30.0,80.9,129.3,83.1,173.7,386.1,171.8,USAPL
Lifter 16745,M,SBD,Multi-ply,40.0,102.7,184.2,145.4,252.6,582.2,216.6,IPF
Lifter 16746,M,SBD,Raw,,81.0,152.3,103.3,190.8,446.4,198.4,USPA
Lifter 16747,F,SBD,Raw,45.0,71.2,90.9,31.6,56.4,178.9,87.6,WRPF
Lifter 16748,M,SBD,Single-ply,27.0,93.0,214.8,103.9,208.8,527.5,211.4,USAPL
Lifter 16749,M,SBD,Raw,,98.3,140.6,,174.6,,156.8,USAPL
Lifter 16750,M,SBD,Raw,32.0,62.9,128.8,88.2,143.5,360.5,193.7,USPA
Lifter 16751,M,SBD,Raw,28.0,99.7,178.3,103.0,201.9,483.2,183.8,WRPF
Lifter 16752,M,SBD,Raw,36.0,83.1,114.5,107.6,173.9,396.0,172.7,WRPF
Lifter 16753,F,SBD,Raw,20.0,47.0,62.5,55.5,73.7,191.7,128.2,USPA
Lifter 16754,M,SBD,Wraps,35.0,136.4,146.9,154.9,175.5,477.3,143.5,USAPL
Lifter 16755,M,SBD,Raw,18.0,75.2,97.6,76.5,142.7,316.8,148.9,USPA
Lifter 16756,M,SBD,Raw,40.0,90.9,166.7,100.6,128.0,395.3,161.1,IPF
Lifter 16757,M,SBD,Raw,27.0,84.8,125.7,83.6,166.0,375.3,161.2,WRPF
Lifter 16758,M,SBD,Wraps,41.0,81.4,124.8,115.3,206.1,446.2,197.6,IPF
Lifter 16759,F,SBD,Wraps,52.0,72.1,64.2,44.9,91.2,200.3,97.1,WRPF
Lifter 16760,F,SBD,Raw,32.0,47.7,66.3,34.4,73.0,173.7,114.8,IPF
Lifter 16761,F,SBD,Raw,,901.0,94.7,67.2,92.6,254.5,104.4,WRPF
Lifter 16762,M,SBD,Raw,26.0,125.3,217.6,124.3,173.3,515.2,165.1,USAPL
Lifter 16763,M,SBD,Raw,41.0,98.5,141.1,127.0,192.6,460.7,176.8,IPF
Lifter 16764,F,SBD,Raw,44.0,73.4,79.7,56.3,80.1,216.1,103.4,IPF
Lifter 16765,F,SBD,Raw,25.0,105.1,85.8,69.7,119.4,274.9,100.5,USAPL
Lifter 16766,M,SBD,Raw,44.0,94.2,183.8,114.0,154.1,451.9,179.3,USPA
Lifter 16767,F,SBD,Wraps,65.0,69.4,34.4,34.2,42.9,111.5,55.6,IPF
Lifter 16768,M,SBD,Raw,34.0,91.4,137.9,99.9,137.2,375.0,152.2,USAPL
Lifter 16769,M,SBD,Raw,32.0,96.4,126.2,124.1,185.6,435.9,170.0,IPF
Lifter 16770,F,SBD,Raw,49.0,71.1,44.3,55.1,62.3,161.7,79.2,USAPL
Lifter 16771,F,SBD,Wraps,31.0,78.3,93.6,50.5,124.3,268.4,122.4,IPF
Lifter 16772,F,SBD,Single-ply,26.0,60.7,95.1,53.0,76.4,224.5,123.9,USPA
Lifter 16773,M,SBD,Single-ply,35.0,68.7,179.0,80.8,181.8,441.6,222.1,IPF
Lifter 16774,M,SBD,Raw,46.0,85.2,153.9,117.8,136.2,407.9,174.5,USAPL
Lifter 16775,F,SBD,Multi-ply,36.0,71.3,89.5,75.0,117.1,281.6,137.7,WRPF
Lifter 16776,F,SBD,Raw,34.0,86.1,93.1,68.0,103.0,264.1,112.1,USAPL
Lifter 16777,M,SBD,Single-ply,42.0,117.8,200.5,123.0,213.4,536.9,180.2,USPA
Lifter 16778,M,SBD,Raw,29.0,114.5,200.9,113.7,186.6,501.2,171.8,USAPL
Lifter 16779,M,SBD,Raw,38.0,79.6,146.1,62.9,156.5,365.5,164.6,WRPF
Lifter 16780,M,SBD,Raw,22.0,75.4,132.6,91.9,131.9,356.4,167.1,USAPL
Lifter 16781,F,SBD,Single-ply,41.0,53.6,87.7,42.7,73.1,203.5,123.3,USPA
Lifter 16782,M,SBD,Raw,50.0,129.4,153.1,124.0,180.7,457.8,143.2,USPA
Lifter 16783,M,SBD,Raw,55.0,112.3,146.9,102.2,131.2,380.3,132.3,IPF
Lifter 16784,M,SBD,Raw,47.0,141.3,209.6,136.4,245.5,591.5,173.2,IPF
Lifter 16785,M,SBD,Raw,44.0,85.8,99.9,89.2,147.7,336.8,143.4,USPA
Lifter 16786,M,SBD,Wraps,36.0,91.9,164.2,114.4,184.6,463.2,187.3,USPA
Lifter 16787,M,SBD,Wraps,45.0,106.5,123.1,134.3,166.8,424.2,153.5,USPA
Lifter 16788,F,SBD,Raw,37.0,72.5,88.6,57.2,76.4,222.2,107.3,USPA
Lifter 16789,M,SBD,Raw,27.0,90.9,166.5,134.1,151.2,451.8,184.2,USAPL
Lifter 16790,M,SBD,Raw,50.0,71.7,102.3,69.8,113.3,285.4,139.0,USAPL
Lifter 16791,M,SBD,Raw,22.0,74.7,152.3,87.1,175.4,414.8,195.9,IPF
Lifter 16792,M,SBD,Raw,32.0,138.2,192.9,126.1,224.3,543.3,161.7,USAPL
Lifter 16793,M,SBD,Multi-ply,30.0,81.2,201.9,112.7,210.0,524.6,232.7,USAPL
Lifter 16794,F,SBD,Wraps,37.0,44.0,71.7,29.8,83.8,185.3,130.2,USAPL
Lifter 16795,M,SBD,Raw,46.0,58.8,91.0,81.8,104.4,277.2,156.7,USAPL
Lifter 16796,M,SBD,Raw,43.0,93.1,122.7,97.6,136.3,356.6,142.8,USAPL
Lifter 16797,M,SBD,Raw,24.0,71.2,98.4,60.2,132.3,290.9,142.4,USAPL
Lifter 16798,M,SBD,Raw,27.0,87.8,133.0,81.0,157.0,371.0,155.2,WRPF
Lifter 16799,M,SBD,Raw,44.0,110.6,179.8,102.3,124.0,406.1,142.9,WRPF
Lifter 16800,M,SBD,Single-ply,68.0,86.2,75.1,57.4,73.5,206.0,87.4,USAPL
Lifter 16801,M,SBD,Raw,31.0,130.4,214.7,145.7,200.7,561.1,174.5,USPA
Lifter 16802,M,SBD,Raw,26.0,98.7,197.7,107.8,104.4,409.9,157.1,USAPL
Lifter 16803,F,SBD,Raw,33.0,45.7,67.4,44.8,62.0,174.2,118.9,IPF
Lifter 16804,M,SBD,Raw,25.0,84.9,140.0,98.0,179.3,417.3,179.0,USAPL
Lifter 16805,F,SBD,Raw,35.0,98.2,101.1,63.1,110.0,274.2,105.5,WRPF
Lifter 16806,M,SBD,Raw,38.0,77.6,140.5,121.1,130.1,391.7,179.8,WRPF
Lifter 16807,M,SBD,Raw,,101.8,100.7,89.2,132.7,322.6,120.8,IPF
Lifter 16808,M,SBD,Single-ply,42.0,76.9,169.9,94.8,167.5,432.2,199.7,IPF
Lifter 16809,M,SBD,Raw,46.0,86.6,111.3,105.2,154.9,371.4,157.0,USPA
Lifter 16810,F,SBD,Multi-ply,35.0,54.3,94.3,64.3,92.6,251.2,150.7,USPA
Lifter 16811,F,SBD,Raw,60.0,57.8,51.3,34.0,48.6,133.9,76.7,USAPL
Lifter 16812,F,SBD,Raw,25.0,46.1,59.4,39.5,78.9,177.8,120.6,IPF
Lifter 16813,M,SBD,Wraps,,97.5,214.9,119.3,173.6,507.8,196.4,IPF
Lifter 16814,F,SBD,Raw,35.0,61.7,53.0,46.0,66.8,165.8,90.4,IPF
Lifter 16815,M,SBD,Raw,30.0,75.1,167.0,94.5,189.8,451.3,212.3,IPF
Lifter 16816,F,SBD,Raw,52.0,54.9,58.3,32.1,57.3,147.7,87.9,IPF
Lifter 16817,M,SBD,Wraps,20.0,89.8,201.5,79.1,168.5,449.1,184.7,USAPL
Lifter 16818,F,SBD,Single-ply,28.0,70.7,72.5,33.9,86.8,193.2,95.1,USAPL
Lifter 16819,F,SBD,Raw,,61.4,69.4,,92.6,,106.8,WRPF
Lifter 16820,M,SBD,Raw,,101.1,152.4,105.1,189.3,446.8,168.2,IPF
Lifter 16821,F,SBD,Raw,36.0,73.0,69.3,57.7,97.7,224.7,108.0,IPF
Lifter 16822,F,SBD,Raw,28.0,81.1,112.3,68.3,97.4,278.0,123.4,WRPF
Lifter 16823,F,SBD,Wraps,32.0,73.7,79.3,59.7,114.8,253.8,121.1,WRPF
Lifter 16824,M,SBD,Wraps,49.0,91.2,140.3,95.7,161.5,397.5,161.6,USAPL
Lifter 16825,M,SBD,Raw,,67.0,116.1,93.3,110.9,320.3,164.1,USAPL
Lifter 16826,F,SBD,Raw,36.0,102.4,101.1,65.6,104.1,270.8,100.9,USPA
Lifter 16827,M,SBD,Raw,45.0,112.2,135.6,136.6,209.8,482.0,167.8,USAPL
Lifter 16828,F,SBD,Single-ply,48.0,66.5,64.8,52.9,62.8,180.5,93.0,USAPL
Lifter 16829,M,SBD,Single-ply,64.0,72.3,81.7,45.2,99.9,226.8,109.8,IPF
Lifter 16830,M,SBD,Single-ply,45.0,154.4,231.6,100.1,254.4,586.1,160.6,USAPL
Lifter 16831,F,SBD,Raw,47.0,64.4,64.6,40.3,56.7,161.6,85.3,USAPL
Lifter 16832,M,SBD,Raw,30.0,90.6,76.4,,177.2,,157.0,USAPL
Lifter 16833,F,SBD,Multi-ply,41.0,71.6,130.7,40.6,84.2,255.5,124.6,IPF
Lifter 16834,F,SBD,Raw,,44.0,61.3,36.0,45.2,142.5,100.1,IPF
Lifter 16835,M,SBD,Raw,48.0,123.2,165.3,104.7,192.3,462.3,150.0,USPA
Lifter 16836,M,SBD,Single-ply,47.0,75.1,131.2,,160.3,,164.2,IPF
Lifter 16837,M,SBD,Single-ply,47.0,85.4,155.5,88.6,173.3,417.4,178.3,USAPL
Lifter 16838,M,SBD,Raw,51.0,76.4,112.0,70.3,141.2,323.5,150.2,USAPL
Lifter 16839,F,SBD,Raw,42.0,60.3,80.8,,76.8,,108.8,USPA
Lifter 16840,M,SBD,Raw,,97.1,168.5,116.7,148.8,434.0,168.4,USPA
Lifter 16841,M,SBD,Raw,44.0,110.8,160.1,178.5,214.5,553.1,194.3,IPF
Lifter 16842,M,SBD,Raw,48.0,76.2,137.8,89.9,148.0,375.7,174.8,USAPL
Lifter 16843,M,SBD,Raw,48.0,78.8,108.3,86.5,160.0,354.8,161.0,USPA
Lifter 16844,F,SBD,Raw,33.0,76.9,94.3,52.5,90.2,237.0,109.5,USPA
Lifter 16845,M,SBD,Raw,22.0,111.7,174.1,113.4,227.3,514.8,179.8,USAPL
Lifter 16846,M,SBD,Multi-ply,54.0,81.5,124.6,117.2,162.8,404.6,179.0,WRPF
Lifter 16847,M,SBD,Single-ply,32.0,47.7,93.2,91.6,162.6,347.4,229.7,USPA
Lifter 16848,M,SBD,Raw,35.0,93.6,150.9,97.5,153.1,401.5,160.1,USPA
Lifter 16849,M,SBD,Raw,34.0,83.3,152.4,105.3,186.0,443.7,193.1,WRPF
Lifter 16850,F,SBD,Wraps,39.0,69.7,68.7,51.3,85.8,205.8,102.4,IPF
Lifter 16851,M,SBD,Raw,34.0,92.2,156.9,118.7,147.6,423.2,170.7,IPF
Lifter 16852,M,SBD,Raw,38.0,95.6,171.6,99.2,166.0,436.8,171.4,WRPF
Lifter 16853,M,SBD,Raw,30.0,85.9,107.2,106.9,166.1,380.2,161.7,USAPL
Lifter 16854,F,SBD,Raw,52.0,69.8,76.0,56.9,61.6,194.5,96.7,USPA
Lifter 16855,M,SBD,Raw,43.0,57.9,83.8,81.0,108.9,273.7,156.5,USPA
Lifter 16856,M,SBD,Raw,38.0,72.4,131.7,103.7,161.8,397.2,192.0,USPA
Lifter 16857,F,SBD,Raw,21.0,70.8,81.7,51.6,70.6,203.9,100.2,WRPF
Lifter 16858,M,SBD,Raw,28.0,106.3,177.3,111.0,174.1,462.4,167.6,USAPL
Lifter 16859,F,SBD,Raw,45.0,53.0,68.6,24.2,59.0,151.8,92.7,IPF
Lifter 16860,F,SBD,Raw,29.0,62.0,70.3,57.8,66.4,194.5,105.6,USPA
Lifter 16861,F,SBD,Wraps,,64.2,75.9,43.2,66.0,185.1,97.9,USAPL
Lifter 16862,M,SBD,Raw,34.0,77.5,158.5,86.0,140.2,384.7,176.7,USAPL
Lifter 16863,M,SBD,Raw,38.0,95.1,115.7,105.6,197.2,418.5,164.9,IPF
Lifter 16864,F,SBD,Raw,,47.4,66.9,,73.4,,127.1,USAPL
Lifter 16865,M,SBD,Raw,35.0,92.8,149.7,110.3,153.8,413.8,166.1,USPA
Lifter 16866,M,SBD,Raw,45.0,91.1,144.9,75.8,140.9,361.6,147.2,IPF
Lifter 16867,M,SBD,Raw,45.0,102.9,152.7,106.5,138.5,397.7,147.7,USPA
Lifter 16868,M,SBD,Raw,39.0,118.7,120.5,104.4,168.4,393.3,131.2,IPF
Lifter 16869,M,SBD,Raw,46.0,72.4,124.8,84.0,126.2,335.0,162.0,IPF
Lifter 16870,F,SBD,Raw,26.0,91.6,101.1,57.4,112.2,270.7,109.7,WRPF
Lifter 16871,F,SBD,Wraps,37.0,44.0,48.3,48.7,79.5,176.5,124.0,USPA
Lifter 16872,M,SBD,Raw,33.0,108.9,195.1,180.2,214.8,590.1,210.1,USAPL
Lifter 16873,F,SBD,Raw,,69.7,84.9,71.3,61.9,218.1,108.5,IPF
Lifter 16874,F,SBD,Single-ply,32.0,80.9,122.4,78.0,94.1,294.5,131.0,IPF
Lifter 16875,M,SBD,Raw,50.0,125.1,135.6,134.9,169.0,439.5,141.0,IPF
Lifter 16876,F,SBD,Raw,28.0,53.9,79.4,,69.2,,130.0,IPF
Lifter 16877,M,SBD,Raw,32.0,103.3,171.5,119.6,227.5,518.6,192.1,USAPL
Lifter 16878,M,SBD,Raw,,94.1,178.8,118.0,190.3,487.1,193.5,USPA
Lifter 16879,M,SBD,Raw,32.0,97.8,142.1,117.6,205.1,464.8,179.3,WRPF
Lifter 16880,M,SBD,Raw,32.0,105.7,164.5,94.5,140.2,399.2,145.3,USAPL
Lifter 16881,M,SBD,Raw,33.0,76.2,159.5,83.8,212.5,455.8,212.1,WRPF
Lifter 16882,M,SBD,Single-ply,43.0,65.3,134.7,86.3,116.4,337.4,176.3,USAPL
Lifter 16883,M,SBD,Raw,51.0,103.6,167.7,78.7,113.7,360.1,133.1,USAPL
Lifter 16884,M,SBD,Raw,45.0,92.9,162.0,71.2,138.1,371.3,148.9,USAPL
Lifter 16885,M,SBD,Raw,62.0,129.5,144.8,66.4,112.8,324.0,101.3,IPF
Lifter 16886,F,SBD,Raw,58.0,75.6,58.2,40.4,69.9,168.5,78.9,USAPL
Lifter 16887,F,SBD,Raw,24.0,71.3,79.7,50.9,85.9,216.5,105.9,USAPL
Lifter 16888,M,SBD,Raw,51.0,72.4,127.9,83.5,109.6,321.0,155.2,IPF
Lifter 16889,F,SBD,Raw,57.0,75.8,78.8,54.6,58.0,191.4,89.4,USAPL
Lifter 16890,M,SBD,Multi-ply,43.0,105.2,178.8,147.9,182.6,509.3,186.1,IPF
Lifter 16891,M,SBD,Wraps,35.0,92.0,129.3,84.2,228.5,442.0,178.6,IPF
Lifter 16892,M,SBD,Raw,29.0,94.0,170.8,84.0,204.7,459.5,182.7,USPA
Lifter 16893,M,SBD,Raw,44.0,89.3,173.0,66.4,128.8,368.2,152.1,IPF
Lifter 16894,M,SBD,Raw,27.0,92.8,129.4,103.5,215.7,448.6,180.0,IPF
Lifter 16895,F,SBD,Raw,38.0,52.4,57.6,45.6,69.9,173.1,106.7,IPF
Lifter 16896,F,SBD,Raw,75.0,77.0,40.2,21.8,49.2,111.2,51.3,WRPF
Lifter 16897,F,SBD,Raw,25.0,57.9,56.7,56.9,75.7,189.3,108.2,IPF
Lifter 16898,F,SBD,Raw,38.0,74.1,83.4,49.9,97.0,230.3,109.4,IPF
Lifter 16899,M,SBD,Raw,48.0,89.9,138.9,115.7,141.3,395.9,162.7,IPF
Lifter 16900,M,SBD,Single-ply,40.0,70.4,176.5,115.0,102.5,394.0,194.5,USPA
Lifter 16901,M,SBD,Raw,44.0,111.4,150.4,96.8,215.4,462.6,161.9,USAPL
Lifter 16902,M,SBD,Multi-ply,,98.2,125.5,108.0,236.2,469.7,180.7,USPA
Lifter 16903,F,SBD,Raw,61.0,78.3,69.4,,51.0,,70.7,USPA
Lifter 16904,M,SBD,Wraps,39.0,92.7,173.1,105.4,135.8,414.3,166.4,USAPL
Lifter 16905,M,SBD,Multi-ply,27.0,71.2,178.4,133.2,190.5,502.1,245.8,USAPL
Lifter 16906,M,SBD,Raw,47.0,59.2,101.8,56.6,113.1,271.5,152.7,USAPL
Lifter 16907,F,SBD,Raw,61.0,58.0,51.3,31.0,53.4,135.7,77.5,IPF
Lifter 16908,M,SBD,Raw,34.0,78.9,162.2,111.2,183.3,456.7,207.0,IPF
Lifter 16909,F,SBD,Raw,36.0,86.8,86.4,57.7,81.8,225.9,95.3,USPA
Lifter 16910,M,SBD,Wraps,51.0,105.7,165.4,129.7,168.7,463.8,168.8,IPF
Lifter 16911,M,SBD,Raw,47.0,88.2,111.0,68.4,156.6,336.0,140.1,USAPL
Lifter 16912,M,SBD,Raw,30.0,105.0,70.9,115.1,219.8,405.8,148.5,USAPL
Lifter 16913,F,SBD,Raw,22.0,60.0,78.4,36.9,58.7,174.0,96.9,USAPL
Lifter 16914,F,SBD,Wraps,,70.0,44.1,34.7,55.8,134.6,66.7,WRPF
Lifter 16915,M,SBD,Raw,33.0,89.3,95.9,124.4,143.1,363.4,150.1,USAPL
Lifter 16916,M,SBD,Single-ply,28.0,55.8,147.4,64.4,131.0,342.8,201.5,USPA
Lifter 16917,M,SBD,Single-ply,31.0,76.3,139.8,103.3,150.0,393.1,182.7,IPF
Lifter 16918,M,SBD,Raw,54.0,119.1,167.6,124.3,128.4,420.3,139.9,IPF
Lifter 16919,M,SBD,Raw,19.0,78.6,124.2,104.4,142.2,370.8,168.6,USAPL
Lifter 16920,M,SBD,Raw,50.0,95.1,137.6,87.6,160.9,386.1,152.1,USPA
Lifter 16921,F,SBD,Single-ply,43.0,57.4,57.7,40.6,75.4,173.7,100.0,IPF
Lifter 16922,F,SBD,Raw,35.0,54.8,60.3,38.2,76.5,175.0,104.3,IPF
Lifter 16923,F,SBD,Raw,39.0,72.0,74.7,56.6,90.9,222.2,107.9,WRPF
Lifter 16924,F,SBD,Raw,,66.1,45.6,51.7,87.5,184.8,95.7,WRPF
Lifter 16925,F,SBD,Single-ply,34.0,76.0,119.6,56.4,105.7,281.7,131.3,IPF
Lifter 16926,F,SBD,Raw,31.0,49.2,49.9,45.0,64.2,159.1,102.8,IPF
Lifter 16927,M,SBD,Raw,45.0,103.7,133.4,94.9,151.9,380.2,140.4,USPA
Lifter 16928,M,SBD,Wraps,40.0,49.5,124.4,64.3,86.5,275.2,177.0,IPF
Lifter 16929,M,SBD,Raw,56.0,92.4,121.0,76.0,115.9,312.9,126.0,USAPL
Lifter 16930,F,SBD,Raw,54.0,66.3,68.4,43.7,88.0,200.1,103.3,USPA
Lifter 16931,M,SBD,Raw,35.0,54.7,129.7,80.1,122.3,332.1,198.1,IPF
Lifter 16932,M,SBD,Raw,37.0,124.0,212.6,166.2,174.1,552.9,178.6,IPF
Lifter 16933,M,SBD,Single-ply,53.0,44.0,90.3,38.2,71.7,200.2,140.6,WRPF
Lifter 16934,M,SBD,Multi-ply,48.0,103.3,166.7,81.2,204.7,452.6,167.6,IPF
Lifter 16935,M,SBD,Single-ply,43.0,58.9,109.5,47.9,153.1,310.5,175.2,WRPF
Lifter 16936,F,SBD,Wraps,51.0,82.2,101.6,43.0,84.4,229.0,100.7,USAPL
Lifter 16937,M,SBD,Raw,26.0,114.3,199.9,132.3,254.6,586.8,201.4,WRPF
Lifter 16938,F,SBD,Single-ply,43.0,68.2,91.0,48.9,92.8,232.7,117.7,USAPL
Lifter 16939,M,SBD,Single-ply,,134.4,227.6,123.2,236.4,587.2,178.5,IPF
Lifter 16940,F,SBD,Raw,47.0,89.6,99.9,54.5,99.2,253.6,104.5,USAPL
Lifter 16941,M,SBD,Single-ply,43.0,99.0,206.4,,200.6,,206.9,USAPL
Lifter 16942,M,SBD,Raw,50.0,70.9,97.5,84.6,125.3,307.4,151.0,USAPL
Lifter 16943,F,SBD,Raw,54.0,51.1,63.2,37.6,54.2,155.0,97.3,IPF
Lifter 16944,F,SBD,Wraps,27.0,81.8,115.9,67.5,82.2,265.6,117.2,USAPL
Lifter 16945,F,SBD,Raw,43.0,74.6,49.5,37.5,85.4,172.4,81.5,IPF
Lifter 16946,F,SBD,Single-ply,32.0,61.1,95.3,69.2,98.3,262.8,144.3,IPF
Lifter 16947,M,SBD,Single-ply,,97.3,199.9,120.6,209.8,530.3,205.4,USAPL
Lifter 16948,M,SBD,Raw,32.0,86.1,130.0,95.8,195.6,421.4,178.9,IPF
Lifter 16949,M,SBD,Raw,33.0,70.1,162.7,93.6,167.1,423.4,209.7,WRPF
Lifter 16950,F,SBD,Raw,39.0,53.8,57.4,38.9,74.9,171.2,103.4,WRPF
Lifter 16951,F,SBD,Raw,27.0,86.4,85.9,87.3,112.7,285.9,121.1,USPA
Lifter 16952,F,SBD,Raw,30.0,81.3,95.2,63.0,100.7,258.9,114.7,USAPL
Lifter 16953,F,SBD,Raw,44.0,72.8,76.7,46.4,92.6,215.7,103.9,IPF
Lifter 16954,M,SBD,Raw,,85.5,100.4,70.0,100.0,270.4,115.4,USAPL
Lifter 16955,M,SBD,Raw,24.0,123.5,177.0,117.6,175.3,469.9,152.2,USAPL
Lifter 16956,M,SBD,Raw,32.0,78.6,111.1,106.6,130.9,348.6,158.5,IPF
Lifter 16957,M,SBD,Raw,,59.1,109.0,65.7,131.4,306.1,172.3,USAPL
Lifter 16958,F,SBD,Raw,25.0,99.9,117.5,74.4,117.8,309.7,117.6,USPA
Lifter 16959,M,SBD,Raw,35.0,101.5,132.2,143.5,139.0,414.7,155.6,USAPL
Lifter 16960,F,SBD,Raw,41.0,79.7,83.3,61.5,86.9,231.7,104.2,USAPL
Lifter 16961,F,SBD,Raw,38.0,49.5,61.5,51.1,81.6,194.2,124.9,USAPL
Lifter 16962,M,SBD,Raw,33.0,105.3,153.1,79.0,188.8,420.9,153.7,USPA
Lifter 16963,F,SBD,Raw,26.0,68.4,84.6,55.9,95.3,235.8,119.0,WRPF
Lifter 16964,M,SBD,Raw,70.0,78.6,68.1,48.9,74.4,191.4,87.0,USAPL
Lifter 16965,F,SBD,Wraps,31.0,81.4,80.4,47.7,98.9,227.0,100.5,IPF
Lifter 16966,M,SBD,Single-ply,47.0,95.0,158.8,127.3,165.7,451.8,178.2,WRPF
Lifter 16967,M,SBD,Raw,44.0,74.6,138.7,88.3,120.1,347.1,164.1,USAPL
Lifter 16968,M,SBD,Wraps,35.0,82.6,182.8,109.3,130.1,422.2,184.9,WRPF
Lifter 16969,M,SBD,Raw,33.0,81.2,98.4,83.9,124.3,306.6,136.0,USAPL
Lifter 16970,F,SBD,Raw,,71.4,95.2,46.6,106.9,248.7,121.5,WRPF
Lifter 16971,F,SBD,Single-ply,49.0,90.8,109.0,67.6,108.3,284.9,116.2,IPF
Lifter 16972,F,SBD,Raw,50.0,45.5,48.6,39.0,55.9,143.5,98.3,IPF
Lifter 16973,M,SBD,Raw,36.0,68.8,136.4,,152.5,,186.9,USAPL
Lifter 16974,F,SBD,Single-ply,32.0,73.7,82.5,54.3,103.2,240.0,114.5,USPA
Lifter 16975,M,SBD,Raw,29.0,84.8,154.6,68.3,170.1,393.0,168.8,USAPL
Lifter 16976,M,SBD,Raw,36.0,77.9,158.5,98.4,162.0,418.9,191.7,USPA
Lifter 16977,F,SBD,Wraps,30.0,55.0,93.0,41.1,68.9,203.0,120.6,USPA
Lifter 16978,F,SBD,Raw,39.0,67.7,91.7,46.7,81.7,220.1,111.9,IPF
Lifter 16979,F,SBD,Raw,41.0,45.7,58.8,38.5,58.4,155.7,106.3,USPA
Lifter 16980,F,SBD,Raw,41.0,74.8,89.5,62.1,59.9,211.5,99.8,WRPF
Lifter 16981,M,SBD,Raw,29.0,108.9,127.3,135.3,200.0,462.6,164.7,USAPL
Lifter 16982,M,SBD,Raw,30.0,103.8,172.8,107.8,163.9,444.5,164.0,IPF
Lifter 16983,M,SBD,Raw,36.0,124.7,216.9,135.0,139.4,491.3,158.0,IPF
Lifter 16984,M,SBD,Multi-ply,49.0,96.8,171.8,91.6,144.5,407.9,158.6,IPF
Lifter 16985,M,SBD,Wraps,41.0,78.9,128.5,99.1,176.6,404.2,183.2,USAPL
Lifter 16986,M,SBD,Raw,29.0,104.7,140.9,106.5,191.3,438.7,160.8,USPA
Lifter 16987,M,SBD,Single-ply,41.0,48.5,103.9,76.6,128.9,309.4,202.0,IPF
Lifter 16988,M,SBD,Raw,17.0,110.3,133.7,138.7,185.6,458.0,161.5,WRPF
Lifter 16989,F,SBD,Raw,,69.1,92.6,39.9,72.9,205.4,102.8,USPA
Lifter 16990,M,SBD,Wraps,51.0,67.9,73.0,53.4,108.9,235.3,119.4,IPF
Lifter 16991,M,SBD,Raw,33.0,86.7,133.2,92.3,154.6,380.1,160.5,WRPF
Lifter 16992,F,SBD,Raw,38.0,81.7,95.4,69.8,137.6,302.8,133.7,USAPL
Lifter 16993,F,SBD,Raw,30.0,86.1,75.8,46.0,117.7,239.5,101.7,WRPF
Lifter 16994,M,SBD,Raw,28.0,89.4,193.4,,167.9,,185.6,USPA
Lifter 16995,M,SBD,Raw,48.0,75.7,117.5,91.4,124.6,333.5,155.9,USAPL
Lifter 16996,F,SBD,Raw,30.0,55.7,78.4,58.0,87.5,223.9,131.8,USAPL
Lifter 16997,F,SBD,Raw,38.0,75.1,67.1,44.9,86.7,198.7,93.5,USAPL
Lifter 16998,M,SBD,Raw,43.0,94.3,167.9,86.0,147.0,400.9,159.0,WRPF
Lifter 16999,M,SBD,Raw,39.0,44.0,103.0,56.0,94.8,253.8,178.3,USAPL
Lifter 17000,M,SBD,Raw,26.0,80.3,160.7,106.4,145.0,412.1,184.4,USPA
Lifter 17001,M,SBD,Raw,36.0,83.1,150.8,,184.0,,200.0,IPF
Lifter 17002,M,SBD,Raw,45.0,124.4,174.9,104.5,185.7,465.1,149.8,USAPL
Lifter 17003,F,SBD,Raw,36.0,74.4,79.6,58.5,111.8,249.9,118.4,USAPL
Lifter 17004,M,SBD,Wraps,36.0,93.9,150.4,126.8,160.0,437.2,173.9,IPF
Lifter 17005,M,SBD,Raw,47.0,69.0,133.2,82.3,134.4,349.9,175.4,USAPL
Lifter 17006,F,SBD,Raw,44.0,44.0,58.6,31.4,66.2,156.2,109.7,USPA
Lifter 17007,M,SBD,Raw,33.0,74.1,103.6,95.3,189.2,388.1,184.4,WRPF
